lemma,pos,neg,obj
爱国主义,1.0,0.0,0.0
爱国先锋,1.0,0.0,0.0
爱国心,1.0,0.0,0.0
爱国日,1.0,0.0,0.0
爱国者,1.0,0.0,0.0
爱好,1.0,0.0,0.0
爱好和平的,1.0,0.0,0.0
爱好者,1.0,0.0,0.0
爱娇,1.0,0.0,0.0
爱子,1.0,0.0,0.0
爱学习,1.0,0.0,0.0
爱它,1.0,0.0,0.0
爱宠,1.0,0.0,0.0
爱幻想,1.0,0.0,0.0
爱心,1.0,0.0,0.0
爱心券,1.0,0.0,0.0
爱情,1.0,0.0,0.0
爱慕,1.0,0.0,0.0
爱慕者,1.0,0.0,0.0
爱戴,1.0,0.0,0.0
爱才,1.0,0.0,0.0
爱神,1.0,0.0,0.0
爱美,1.0,0.0,0.0
爽口,1.0,0.0,0.0
爽快,1.0,0.0,0.0
牢不可破,1.0,0.0,0.0
牢记,1.0,0.0,0.0
物尽其用,1.0,0.0,0.0
特价,1.0,0.0,0.0
特优,1.0,0.0,0.0
特别,1.0,0.0,0.0
特大,1.0,0.0,0.0
特强,1.0,0.0,0.0
特效药,1.0,0.0,0.0
特有,1.0,0.0,0.0
特殊,1.0,0.0,0.0
特殊情况下,1.0,0.0,0.0
特级,1.0,0.0,0.0
特纯,1.0,0.0,0.0
特老,1.0,0.0,0.0
特聘,1.0,0.0,0.0
犒赏,1.0,0.0,0.0
狂喜,1.0,0.0,0.0
狂欢,1.0,0.0,0.0
狂欢会,1.0,0.0,0.0
狂欢夜,1.0,0.0,0.0
狂欢的,1.0,0.0,0.0
狂欢节,1.0,0.0,0.0
狂野,1.0,0.0,0.0
独一无二,1.0,0.0,0.0
独具匠心,1.0,0.0,0.0
独具慧眼,1.0,0.0,0.0
独创性,1.0,0.0,0.0
独特,1.0,0.0,0.0
猜测,1.0,0.0,0.0
献礼,1.0,0.0,0.0
献给,1.0,0.0,0.0
献身,1.0,0.0,0.0
献身者,1.0,0.0,0.0
王牌,1.0,0.0,0.0
王道,1.0,0.0,0.0
玩笑,1.0,0.0,0.0
玫瑰色,1.0,0.0,0.0
环保,1.0,0.0,0.0
现实,1.0,0.0,0.0
现实主义,1.0,0.0,0.0
现实主义者,1.0,0.0,0.0
现实性,1.0,0.0,0.0
玲珑,1.0,0.0,0.0
玲珑剔透,1.0,0.0,0.0
珍宝,1.0,0.0,0.0
珍惜,1.0,0.0,0.0
珍爱,1.0,0.0,0.0
珍稀,1.0,0.0,0.0
珍藏,1.0,0.0,0.0
珍藏版,1.0,0.0,0.0
珍视,1.0,0.0,0.0
珍贵,1.0,0.0,0.0
珠光宝气,1.0,0.0,0.0
珠江,1.0,0.0,0.0
珠联璧合,1.0,0.0,0.0
球星,1.0,0.0,0.0
琅琅上口,1.0,0.0,0.0
理应,1.0,0.0,0.0
理性,1.0,0.0,0.0
理性的,1.0,0.0,0.0
理想,1.0,0.0,0.0
理想化,1.0,0.0,0.0
理想国,1.0,0.0,0.0
理想情况下,1.0,0.0,0.0
理所当然,1.0,0.0,0.0
理智,1.0,0.0,0.0
理智型,1.0,0.0,0.0
理智的,1.0,0.0,0.0
理由,1.0,0.0,0.0
理直气壮,1.0,0.0,0.0
理解,1.0,0.0,0.0
琳琅满目,1.0,0.0,0.0
瑞雪,1.0,0.0,0.0
瑰丽,1.0,0.0,0.0
瑰宝,1.0,0.0,0.0
璀璨,1.0,0.0,0.0
甜心,1.0,0.0,0.0
甜言蜜语,1.0,0.0,0.0
生力军,1.0,0.0,0.0
生动,1.0,0.0,0.0
生动地,1.0,0.0,0.0
生动性,1.0,0.0,0.0
生动活泼,1.0,0.0,0.0
生命,1.0,0.0,0.0
生命力,1.0,0.0,0.0
生命线,1.0,0.0,0.0
生如夏花,1.0,0.0,0.0
生日,1.0,0.0,0.0
生机,1.0,0.0,0.0
生机勃勃,1.0,0.0,0.0
生活水平提高,1.0,0.0,0.0
生花妙笔,1.0,0.0,0.0
用心良苦,1.0,0.0,0.0
田园,1.0,0.0,0.0
田园诗,1.0,0.0,0.0
田园风光,1.0,0.0,0.0
由来已久,1.0,0.0,0.0
由衷,1.0,0.0,0.0
由衷地,1.0,0.0,0.0
申明,1.0,0.0,0.0
电气化,1.0,0.0,0.0
男人味,1.0,0.0,0.0
男子,1.0,0.0,0.0
男子气,1.0,0.0,0.0
男子气概,1.0,0.0,0.0
男子汉,1.0,0.0,0.0
畅快,1.0,0.0,0.0
畅游,1.0,0.0,0.0
畅谈,1.0,0.0,0.0
畅销书,1.0,0.0,0.0
留意,1.0,0.0,0.0
疏朗,1.0,0.0,0.0
痛快,1.0,0.0,0.0
痴心,1.0,0.0,0.0
痴痴,1.0,0.0,0.0
白日做梦,1.0,0.0,0.0
白日梦,1.0,0.0,0.0
白皙,1.0,0.0,0.0
百折不挠,1.0,0.0,0.0
百灵,1.0,0.0,0.0
百灵鸟,1.0,0.0,0.0
百花齐放,1.0,0.0,0.0
盈利,1.0,0.0,0.0
盈盈,1.0,0.0,0.0
益脑,1.0,0.0,0.0
益血,1.0,0.0,0.0
盖世,1.0,0.0,0.0
盛世,1.0,0.0,0.0
盛传,1.0,0.0,0.0
盛况,1.0,0.0,0.0
盛唐,1.0,0.0,0.0
盛夏,1.0,0.0,0.0
盛情,1.0,0.0,0.0
盛极一时,1.0,0.0,0.0
盛装,1.0,0.0,0.0
盛赞,1.0,0.0,0.0
盟军,1.0,0.0,0.0
盟友,1.0,0.0,0.0
盟国,1.0,0.0,0.0
目的性,1.0,0.0,0.0
目眩,1.0,0.0,0.0
直截,1.0,0.0,0.0
直截了当,1.0,0.0,0.0
直接,1.0,0.0,0.0
直爽,1.0,0.0,0.0
直率,1.0,0.0,0.0
直率的,1.0,0.0,0.0
直观,1.0,0.0,0.0
直观性,1.0,0.0,0.0
直观的,1.0,0.0,0.0
直觉,1.0,0.0,0.0
相互尊重的,1.0,0.0,0.0
相亲相爱,1.0,0.0,0.0
相信,1.0,0.0,0.0
相宜,1.0,0.0,0.0
相容,1.0,0.0,0.0
相投,1.0,0.0,0.0
相映成趣,1.0,0.0,0.0
相爱,1.0,0.0,0.0
相称,1.0,0.0,0.0
盼望,1.0,0.0,0.0
省却,1.0,0.0,0.0
眉开眼笑,1.0,0.0,0.0
眉飞色舞,1.0,0.0,0.0
看中,1.0,0.0,0.0
看准,1.0,0.0,0.0
看好,1.0,0.0,0.0
真值,1.0,0.0,0.0
真实,1.0,0.0,0.0
真实性,1.0,0.0,0.0
真实的,1.0,0.0,0.0
真心,1.0,0.0,0.0
真情,1.0,0.0,0.0
真挚,1.0,0.0,0.0
真棒,1.0,0.0,0.0
真正,1.0,0.0,0.0
真正的,1.0,0.0,0.0
真爱,1.0,0.0,0.0
真理,1.0,0.0,0.0
真理性,1.0,0.0,0.0
真相,1.0,0.0,0.0
真知,1.0,0.0,0.0
真知灼见,1.0,0.0,0.0
真行,1.0,0.0,0.0
真诚,1.0,0.0,0.0
真诚的,1.0,0.0,0.0
真谛,1.0,0.0,0.0
真金,1.0,0.0,0.0
眨眼,1.0,0.0,0.0
眩目,1.0,0.0,0.0
眷念,1.0,0.0,0.0
眷恋,1.0,0.0,0.0
眼色,1.0,0.0,0.0
眼花缭乱,1.0,0.0,0.0
着迷,1.0,0.0,0.0
督促,1.0,0.0,0.0
睦邻友好,1.0,0.0,0.0
睿智,1.0,0.0,0.0
知名,1.0,0.0,0.0
知名人士,1.0,0.0,0.0
知情,1.0,0.0,0.0
知识,1.0,0.0,0.0
知识渊博,1.0,0.0,0.0
知足,1.0,0.0,0.0
短小精悍,1.0,0.0,0.0
砂砾,1.0,0.0,0.0
砍价,1.0,0.0,0.0
硬朗,1.0,0.0,0.0
确保,1.0,0.0,0.0
确信,1.0,0.0,0.0
确凿,1.0,0.0,0.0
确凿的,1.0,0.0,0.0
确切,1.0,0.0,0.0
确定,1.0,0.0,0.0
确定的,1.0,0.0,0.0
确实,1.0,0.0,0.0
确认,1.0,0.0,0.0
示范,1.0,0.0,0.0
示范性,1.0,0.0,0.0
礼宾,1.0,0.0,0.0
礼炮,1.0,0.0,0.0
礼炮声,1.0,0.0,0.0
礼节,1.0,0.0,0.0
礼节性,1.0,0.0,0.0
礼让,1.0,0.0,0.0
礼貌,1.0,0.0,0.0
礼貌性,1.0,0.0,0.0
礼遇,1.0,0.0,0.0
社交,1.0,0.0,0.0
祈愿,1.0,0.0,0.0
祈祷,1.0,0.0,0.0
祈福,1.0,0.0,0.0
祝愿,1.0,0.0,0.0
祝福,1.0,0.0,0.0
祝福你,1.0,0.0,0.0
祝福歌,1.0,0.0,0.0
祝词,1.0,0.0,0.0
祝贺,1.0,0.0,0.0
祝贺你,1.0,0.0,0.0
祝贺卡,1.0,0.0,0.0
祝酒,1.0,0.0,0.0
祝酒词,1.0,0.0,0.0
神人,1.0,0.0,0.0
神化,1.0,0.0,0.0
神圣,1.0,0.0,0.0
神圣不可,1.0,0.0,0.0
神圣之怒,1.0,0.0,0.0
神圣性,1.0,0.0,0.0
神圣感,1.0,0.0,0.0
神圣的,1.0,0.0,0.0
神圣的人,1.0,0.0,0.0
神奇,1.0,0.0,0.0
神奇的,1.0,0.0,0.0
神定,1.0,0.0,0.0
神将,1.0,0.0,0.0
神州,1.0,0.0,0.0
神快,1.0,0.0,0.0
神智,1.0,0.0,0.0
神木,1.0,0.0,0.0
神树,1.0,0.0,0.0
神水,1.0,0.0,0.0
神泉,1.0,0.0,0.0
神灵,1.0,0.0,0.0
神秘,1.0,0.0,0.0
神秘化,1.0,0.0,0.0
神秘性,1.0,0.0,0.0
神秘面纱,1.0,0.0,0.0
神童,1.0,0.0,0.0
神话,1.0,0.0,0.0
神话般,1.0,0.0,0.0
神话般的,1.0,0.0,0.0
神谕,1.0,0.0,0.0
神谱,1.0,0.0,0.0
神超,1.0,0.0,0.0
神软,1.0,0.0,0.0
神迹,1.0,0.0,0.0
神通,1.0,0.0,0.0
神速,1.0,0.0,0.0
神采奕奕,1.0,0.0,0.0
神采飞扬,1.0,0.0,0.0
神韵,1.0,0.0,0.0
祥和,1.0,0.0,0.0
祭奠,1.0,0.0,0.0
福佑,1.0,0.0,0.0
福利,1.0,0.0,0.0
福利法,1.0,0.0,0.0
福利社会,1.0,0.0,0.0
福将,1.0,0.0,0.0
福星,1.0,0.0,0.0
福来,1.0,0.0,0.0
福气,1.0,0.0,0.0
福祉,1.0,0.0,0.0
离奇,1.0,0.0,0.0
秀丽,1.0,0.0,0.0
秀美,1.0,0.0,0.0
秉公,1.0,0.0,0.0
秉承,1.0,0.0,0.0
秉行,1.0,0.0,0.0
积极,1.0,0.0,0.0
积极主动,1.0,0.0,0.0
积极向上,1.0,0.0,0.0
积极性,1.0,0.0,0.0
积液,1.0,0.0,0.0
称心,1.0,0.0,0.0
称心如意,1.0,0.0,0.0
称赞,1.0,0.0,0.0
移动,1.0,0.0,0.0
稳健,1.0,0.0,0.0
稳妥,1.0,0.0,0.0
稳定,1.0,0.0,0.0
稳定性,1.0,0.0,0.0
稳当,1.0,0.0,0.0
稳扎稳打,1.0,0.0,0.0
稳重,1.0,0.0,0.0
空前,1.0,0.0,0.0
空前的,1.0,0.0,0.0
空想家,1.0,0.0,0.0
穿透,1.0,0.0,0.0
穿透力,1.0,0.0,0.0
穿透性,1.0,0.0,0.0
突出,1.0,0.0,0.0
突破性,1.0,0.0,0.0
突破点,1.0,0.0,0.0
突飞猛进,1.0,0.0,0.0
立于不败之地,1.0,0.0,0.0
立于不败之地,1.0,0.0,0.0
立刻,1.0,0.0,0.0
立功,1.0,0.0,0.0
立志,1.0,0.0,0.0
立意,1.0,0.0,0.0
站稳,1.0,0.0,0.0
童心,1.0,0.0,0.0
童心未泯,1.0,0.0,0.0
童趣,1.0,0.0,0.0
竭力,1.0,0.0,0.0
竭尽全力,1.0,0.0,0.0
竭诚,1.0,0.0,0.0
端庄,1.0,0.0,0.0
端庄型,1.0,0.0,0.0
笃信,1.0,0.0,0.0
笑,1.0,0.0,0.0
笑傲江湖,1.0,0.0,0.0
笑容,1.0,0.0,0.0
笑容满面,1.0,0.0,0.0
笑点,1.0,0.0,0.0
笑玩,1.0,0.0,0.0
笑破,1.0,0.0,0.0
笑脸,1.0,0.0,0.0
笑话,1.0,0.0,0.0
笑话集,1.0,0.0,0.0
笑问,1.0,0.0,0.0
笑颜,1.0,0.0,0.0
笔直,1.0,0.0,0.0
符合,1.0,0.0,0.0
第一,1.0,0.0,0.0
第一流,1.0,0.0,0.0
笼络,1.0,0.0,0.0
笼统,1.0,0.0,0.0
答应,1.0,0.0,0.0
签注,1.0,0.0,0.0
简单,1.0,0.0,0.0
简洁,1.0,0.0,0.0
简约,1.0,0.0,0.0
简练,1.0,0.0,0.0
管理,1.0,0.0,0.0
管窥,1.0,0.0,0.0
管见,1.0,0.0,0.0
箭步,1.0,0.0,0.0
粗犷,1.0,0.0,0.0
精制,1.0,0.0,0.0
精品,1.0,0.0,0.0
精壮,1.0,0.0,0.0
精密,1.0,0.0,0.0
精工,1.0,0.0,0.0
精巧,1.0,0.0,0.0
精彩,1.0,0.0,0.0
精彩纷呈,1.0,0.0,0.0
精心,1.0,0.0,0.0
精打细算,1.0,0.0,0.0
精明,1.0,0.0,0.0
精明的,1.0,0.0,0.0
精明能干,1.0,0.0,0.0
精湛,1.0,0.0,0.0
精湛的,1.0,0.0,0.0
精益求精,1.0,0.0,0.0
精神,1.0,0.0,0.0
精神头,1.0,0.0,0.0
精神文明,1.0,0.0,0.0
精细,1.0,0.0,0.0
精细化,1.0,0.0,0.0
精美,1.0,0.0,0.0
精美绝伦,1.0,0.0,0.0
精致,1.0,0.0,0.0
精良,1.0,0.0,0.0
精英,1.0,0.0,0.0
精诚,1.0,0.0,0.0
精诚所至,1.0,0.0,0.0
精辟,1.0,0.0,0.0
精通,1.0,0.0,0.0
精采,1.0,0.0,0.0
精雕细琢,1.0,0.0,0.0
繁华,1.0,0.0,0.0
繁星点点,1.0,0.0,0.0
繁盛,1.0,0.0,0.0
繁花似锦,1.0,0.0,0.0
繁茂,1.0,0.0,0.0
繁荣,1.0,0.0,0.0
繁荣昌盛,1.0,0.0,0.0
纠正,1.0,0.0,0.0
红宝石,1.0,0.0,0.0
红彤彤,1.0,0.0,0.0
红润,1.0,0.0,0.0
红润卡,1.0,0.0,0.0
红润地,1.0,0.0,0.0
纪念,1.0,0.0,0.0
纪念奖,1.0,0.0,0.0
纪念性,1.0,0.0,0.0
纪念碑,1.0,0.0,0.0
纪念馆,1.0,0.0,0.0
纯情,1.0,0.0,0.0
纯朴,1.0,0.0,0.0
纯洁,1.0,0.0,0.0
纯熟,1.0,0.0,0.0
纯真,1.0,0.0,0.0
纵容,1.0,0.0,0.0
纹理,1.0,0.0,0.0
纽约,1.0,0.0,0.0
纾困,1.0,0.0,0.0
纾缓,1.0,0.0,0.0
纾解,1.0,0.0,0.0
细如,1.0,0.0,0.0
细心,1.0,0.0,0.0
细腻,1.0,0.0,0.0
细致,1.0,0.0,0.0
细致入微,1.0,0.0,0.0
细说,1.0,0.0,0.0
细釉,1.0,0.0,0.0
细齿,1.0,0.0,0.0
终极,1.0,0.0,0.0
经久不衰,1.0,0.0,0.0
经久耐用,1.0,0.0,0.0
经过,1.0,0.0,0.0
经验,1.0,0.0,0.0
结拜,1.0,0.0,0.0
结构,1.0,0.0,0.0
结盟,1.0,0.0,0.0
绘画,1.0,0.0,0.0
给予,1.0,0.0,0.0
绚丽,1.0,0.0,0.0
绚丽夺目,1.0,0.0,0.0
绚烂,1.0,0.0,0.0
绝世,1.0,0.0,0.0
绝世无双,1.0,0.0,0.0
绝代,1.0,0.0,0.0
绝伦,1.0,0.0,0.0
绝佳,1.0,0.0,0.0
绝妙,1.0,0.0,0.0
绝对,1.0,0.0,0.0
绝对无误,1.0,0.0,0.0
绝技,1.0,0.0,0.0
绝无仅有,1.0,0.0,0.0
绝景,1.0,0.0,0.0
绝色,1.0,0.0,0.0
绝配,1.0,0.0,0.0
绝顶,1.0,0.0,0.0
绞尽脑汁,1.0,0.0,0.0
统一,1.0,0.0,0.0
继续,1.0,0.0,0.0
绮丽,1.0,0.0,0.0
维护,1.0,0.0,0.0
维持,1.0,0.0,0.0
维持原判,1.0,0.0,0.0
绿叶成荫,1.0,0.0,0.0
绿洲,1.0,0.0,0.0
绿草如茵,1.0,0.0,0.0
缓和,1.0,0.0,0.0
缓解,1.0,0.0,0.0
缤纷,1.0,0.0,0.0
缩影,1.0,0.0,0.0
缺一不可,1.0,0.0,0.0
罕见,1.0,0.0,0.0
置信,1.0,0.0,0.0
美不胜收,1.0,0.0,0.0
美丽,1.0,0.0,0.0
美丽心灵,1.0,0.0,0.0
美人,1.0,0.0,0.0
美人痣,1.0,0.0,0.0
美仑美奂,1.0,0.0,0.0
美体,1.0,0.0,0.0
美化,1.0,0.0,0.0
美味,1.0,0.0,0.0
美女,1.0,0.0,0.0
美好,1.0,0.0,0.0
美妙,1.0,0.0,0.0
美容,1.0,0.0,0.0
美容院,1.0,0.0,0.0
美少女,1.0,0.0,0.0
美德,1.0,0.0,0.0
美感,1.0,0.0,0.0
美景,1.0,0.0,0.0
美梦,1.0,0.0,0.0
美死,1.0,0.0,0.0
美滋滋,1.0,0.0,0.0
美满,1.0,0.0,0.0
美玉,1.0,0.0,0.0
美神,1.0,0.0,0.0
美艳,1.0,0.0,0.0
美观,1.0,0.0,0.0
美貌,1.0,0.0,0.0
美轮美奂,1.0,0.0,0.0
美颜,1.0,0.0,0.0
美餐,1.0,0.0,0.0
羡慕,1.0,0.0,0.0
群星,1.0,0.0,0.0
翘首,1.0,0.0,0.0
翠绿,1.0,0.0,0.0
翡翠,1.0,0.0,0.0
翩翩,1.0,0.0,0.0
翻译,1.0,0.0,0.0
耀眼,1.0,0.0,0.0
老字号,1.0,0.0,0.0
老实,1.0,0.0,0.0
老实人,1.0,0.0,0.0
老实巴交,1.0,0.0,0.0
老实说,1.0,0.0,0.0
老有所为,1.0,0.0,0.0
老有所依,1.0,0.0,0.0
老练,1.0,0.0,0.0
老老实实,1.0,0.0,0.0
考究,1.0,0.0,0.0
考绩,1.0,0.0,0.0
考虑周到,1.0,0.0,0.0
而可取,1.0,0.0,0.0
而感到自豪,1.0,0.0,0.0
而著名,1.0,0.0,0.0
耐久,1.0,0.0,0.0
耐人寻味,1.0,0.0,0.0
耐受,1.0,0.0,0.0
耐受性,1.0,0.0,0.0
耐寒,1.0,0.0,0.0
耐心,1.0,0.0,0.0
耐用,1.0,0.0,0.0
耳目一新,1.0,0.0,0.0
耸人听闻,1.0,0.0,0.0
职业道德,1.0,0.0,0.0
联合,1.0,0.0,0.0
联欢节,1.0,0.0,0.0
聘用,1.0,0.0,0.0
聘请,1.0,0.0,0.0
聚宝盆,1.0,0.0,0.0
聪明,1.0,0.0,0.0
聪明人,1.0,0.0,0.0
聪明才智,1.0,0.0,0.0
聪明的,1.0,0.0,0.0
肃然,1.0,0.0,0.0
肃然起敬,1.0,0.0,0.0
肆意,1.0,0.0,0.0
肌肤,1.0,0.0,0.0
肯定,1.0,0.0,0.0
肯普,1.0,0.0,0.0
肺腑之言,1.0,0.0,0.0
一不留神,0.0,1.0,0.0
一丝不苟,0.0,1.0,0.0
一刀两断,0.0,1.0,0.0
一团糟,0.0,1.0,0.0
一场闹剧,0.0,1.0,0.0
一塌糊涂,0.0,1.0,0.0
一巴掌,0.0,1.0,0.0
一意孤行,0.0,1.0,0.0
一手遮天,0.0,1.0,0.0
一拖再拖,0.0,1.0,0.0
一拳,0.0,1.0,0.0
一掷千金,0.0,1.0,0.0
一文不值,0.0,1.0,0.0
一文不值得,0.0,1.0,0.0
一无所知,0.0,1.0,0.0
一气之下,0.0,1.0,0.0
一片哗然,0.0,1.0,0.0
一盘散沙,0.0,1.0,0.0
一知半解,0.0,1.0,0.0
一笔不,0.0,1.0,0.0
一脸茫然,0.0,1.0,0.0
一言难尽,0.0,1.0,0.0
一记耳光,0.0,1.0,0.0
一败涂地,0.0,1.0,0.0
一贫如洗,0.0,1.0,0.0
一边倒,0.0,1.0,0.0
一钱不值,0.0,1.0,0.0
一错再错,0.0,1.0,0.0
万恶,0.0,1.0,0.0
万籁俱寂,0.0,1.0,0.0
下台,0.0,1.0,0.0
下属,0.0,1.0,0.0
下毒手,0.0,1.0,0.0
下流,0.0,1.0,0.0
下流话,0.0,1.0,0.0
下滑,0.0,1.0,0.0
下策,0.0,1.0,0.0
下贱,0.0,1.0,0.0
下跌,0.0,1.0,0.0
下降,0.0,1.0,0.0
下面,0.0,1.0,0.0
不一致,0.0,1.0,0.0
不一致性,0.0,1.0,0.0
不一致的地方,0.0,1.0,0.0
不为人知,0.0,1.0,0.0
不义,0.0,1.0,0.0
不义之财,0.0,1.0,0.0
不予,0.0,1.0,0.0
不人道,0.0,1.0,0.0
不人道的,0.0,1.0,0.0
不仁,0.0,1.0,0.0
不以为然,0.0,1.0,0.0
不体谅,0.0,1.0,0.0
不体贴,0.0,1.0,0.0
不体面,0.0,1.0,0.0
不体面的,0.0,1.0,0.0
不使用,0.0,1.0,0.0
不便,0.0,1.0,0.0
不便之处,0.0,1.0,0.0
不信,0.0,1.0,0.0
不信任,0.0,1.0,0.0
不信任感,0.0,1.0,0.0
不信任案,0.0,1.0,0.0
不值得,0.0,1.0,0.0
不值钱,0.0,1.0,0.0
不值钱的,0.0,1.0,0.0
不假思索,0.0,1.0,0.0
不健全,0.0,1.0,0.0
不像话,0.0,1.0,0.0
不允许,0.0,1.0,0.0
不光彩,0.0,1.0,0.0
不光彩的,0.0,1.0,0.0
不光彩的事,0.0,1.0,0.0
不公,0.0,1.0,0.0
不公平,0.0,1.0,0.0
不公平的,0.0,1.0,0.0
不公正,0.0,1.0,0.0
不公正性,0.0,1.0,0.0
不公正的,0.0,1.0,0.0
不共戴天,0.0,1.0,0.0
不冷不热,0.0,1.0,0.0
不准,0.0,1.0,0.0
不准确,0.0,1.0,0.0
不准确的,0.0,1.0,0.0
不分皂白,0.0,1.0,0.0
不分青红皂白,0.0,1.0,0.0
不分青红皂白地,0.0,1.0,0.0
不切实际,0.0,1.0,0.0
不切实际的,0.0,1.0,0.0
不利,0.0,1.0,0.0
不利的,0.0,1.0,0.0
不利的一面,0.0,1.0,0.0
不动产,0.0,1.0,0.0
不劳而获,0.0,1.0,0.0
不化,0.0,1.0,0.0
不协,0.0,1.0,0.0
不协调,0.0,1.0,0.0
不厌其烦,0.0,1.0,0.0
不及时,0.0,1.0,0.0
不友善,0.0,1.0,0.0
不友好,0.0,1.0,0.0
不友好的,0.0,1.0,0.0
不受欢迎,0.0,1.0,0.0
不受欢迎的,0.0,1.0,0.0
不可一世,0.0,1.0,0.0
不可信,0.0,1.0,0.0
不可信的,0.0,1.0,0.0
不可信赖,0.0,1.0,0.0
不可分割,0.0,1.0,0.0
不可分割的,0.0,1.0,0.0
不可原谅,0.0,1.0,0.0
不可原谅的,0.0,1.0,0.0
不可取,0.0,1.0,0.0
不可取的,0.0,1.0,0.0
不可否认,0.0,1.0,0.0
不可否认性,0.0,1.0,0.0
不可告人,0.0,1.0,0.0
不可回避,0.0,1.0,0.0
不可容忍,0.0,1.0,0.0
不可小视,0.0,1.0,0.0
不可开交,0.0,1.0,0.0
不可弥补,0.0,1.0,0.0
不可思议,0.0,1.0,0.0
不可想象,0.0,1.0,0.0
不可想象的,0.0,1.0,0.0
不可挽回,0.0,1.0,0.0
不可挽回的,0.0,1.0,0.0
不可接受,0.0,1.0,0.0
不可接受的,0.0,1.0,0.0
不可推卸,0.0,1.0,0.0
不可改变,0.0,1.0,0.0
不可救药,0.0,1.0,0.0
不可救药的,0.0,1.0,0.0
不可理喻,0.0,1.0,0.0
不可理解,0.0,1.0,0.0
不可知,0.0,1.0,0.0
不可离弃,0.0,1.0,0.0
不可移动,0.0,1.0,0.0
不可能,0.0,1.0,0.0
不可能的,0.0,1.0,0.0
不可行,0.0,1.0,0.0
不可调和,0.0,1.0,0.0
不可赎回,0.0,1.0,0.0
不可逃避,0.0,1.0,0.0
不可逆,0.0,1.0,0.0
不可逆反应,0.0,1.0,0.0
不可逆斯特林,0.0,1.0,0.0
不可逆的,0.0,1.0,0.0
不可逆转,0.0,1.0,0.0
不可避免,0.0,1.0,0.0
不可避免地,0.0,1.0,0.0
不可避免的,0.0,1.0,0.0
不可阻挡,0.0,1.0,0.0
不可靠,0.0,1.0,0.0
不可靠了,0.0,1.0,0.0
不可靠性,0.0,1.0,0.0
不可靠的,0.0,1.0,0.0
不可饶恕,0.0,1.0,0.0
不合,0.0,1.0,0.0
不合时宜,0.0,1.0,0.0
不合时宜的,0.0,1.0,0.0
不合格,0.0,1.0,0.0
不合格品,0.0,1.0,0.0
不合格者,0.0,1.0,0.0
不合理,0.0,1.0,0.0
不合理性,0.0,1.0,0.0
不合理的,0.0,1.0,0.0
不合逻辑,0.0,1.0,0.0
不合逻辑的,0.0,1.0,0.0
不吉利,0.0,1.0,0.0
不同寻常,0.0,1.0,0.0
不同意,0.0,1.0,0.0
不名誉,0.0,1.0,0.0
不名誉的,0.0,1.0,0.0
不听话,0.0,1.0,0.0
不周,0.0,1.0,0.0
不和,0.0,1.0,0.0
不和谐,0.0,1.0,0.0
不和谐的,0.0,1.0,0.0
不善,0.0,1.0,0.0
不善言辞,0.0,1.0,0.0
不喜欢,0.0,1.0,0.0
不均匀,0.0,1.0,0.0
不堪,0.0,1.0,0.0
不堪入耳,0.0,1.0,0.0
不堪回首,0.0,1.0,0.0
不堪忍受,0.0,1.0,0.0
不堪用,0.0,1.0,0.0
不大,0.0,1.0,0.0
不大可能,0.0,1.0,0.0
不好,0.0,1.0,0.0
不好使,0.0,1.0,0.0
不好卖,0.0,1.0,0.0
不好意思,0.0,1.0,0.0
不好用,0.0,1.0,0.0
不如,0.0,1.0,0.0
不妥,0.0,1.0,0.0
不妥协,0.0,1.0,0.0
不孝,0.0,1.0,0.0
不守,0.0,1.0,0.0
不安,0.0,1.0,0.0
不安全,0.0,1.0,0.0
不安全感,0.0,1.0,0.0
不安让,0.0,1.0,0.0
不安，让,0.0,1.0,0.0
不定,0.0,1.0,0.0
不宜,0.0,1.0,0.0
不实,0.0,1.0,0.0
不客气,0.0,1.0,0.0
不容,0.0,1.0,0.0
不容忍,0.0,1.0,0.0
不容忍现象,0.0,1.0,0.0
不对劲,0.0,1.0,0.0
不寻常,0.0,1.0,0.0
不寻常的,0.0,1.0,0.0
不尊重,0.0,1.0,0.0
不小心,0.0,1.0,0.0
不屈,0.0,1.0,0.0
不屈不挠,0.0,1.0,0.0
不屑,0.0,1.0,0.0
不屑一顾,0.0,1.0,0.0
不屑做,0.0,1.0,0.0
不屑地,0.0,1.0,0.0
不平,0.0,1.0,0.0
不平等,0.0,1.0,0.0
不平等的,0.0,1.0,0.0
不平衡,0.0,1.0,0.0
不平衡性,0.0,1.0,0.0
不幸,0.0,1.0,0.0
不幸的,0.0,1.0,0.0
不幸的是,0.0,1.0,0.0
不幸者,0.0,1.0,0.0
不庄重,0.0,1.0,0.0
不当,0.0,1.0,0.0
不当之处,0.0,1.0,0.0
不当使用,0.0,1.0,0.0
不当行为,0.0,1.0,0.0
不得了,0.0,1.0,0.0
不得人心,0.0,1.0,0.0
不得人心的,0.0,1.0,0.0
不得体,0.0,1.0,0.0
不得劲,0.0,1.0,0.0
不必,0.0,1.0,0.0
不必要,0.0,1.0,0.0
不必要的,0.0,1.0,0.0
不忠,0.0,1.0,0.0
不忠不,0.0,1.0,0.0
不忠实,0.0,1.0,0.0
不忠尼尔,0.0,1.0,0.0
不忠恭,0.0,1.0,0.0
不忠的,0.0,1.0,0.0
不忠诚,0.0,1.0,0.0
不快,0.0,1.0,0.0
不快乐,0.0,1.0,0.0
不怀好意,0.0,1.0,0.0
